lat,lon
-32.51,57.7
-32.51,58.95
-32.51,60.21
-32.51,61.46
-32.51,62.72
-32.51,63.97
-32.51,65.23
-32.51,66.48
-32.51,67.74
-32.51,68.99
-32.51,70.24
-32.51,71.5
-32.51,72.75
-32.51,74.01
-32.51,75.26
-32.51,76.52
-32.51,77.77
-32.51,79.02
-32.51,80.28
-32.51,81.53
-32.51,82.79
-32.51,84.04
-32.51,85.3
-32.51,86.55
-32.51,87.8
-32.51,89.06
-32.51,90.31
-32.51,91.57
-32.51,92.82
-32.51,94.08
-32.51,95.33
-32.51,96.59
-32.51,97.84
-32.51,99.09
-32.51,100.35
-32.51,101.6
-32.51,102.86
-32.51,104.11
-32.51,105.37
-32.51,106.62
-32.51,107.87
-32.51,109.13
-32.51,110.38
-32.51,111.64
-32.51,112.89
-32.51,114.15
-32.51,115.4
-32.51,116.66
-32.51,117.91
-32.51,119.16
-32.51,120.42
-32.51,121.67
-32.51,122.93
-32.51,124.18
-32.51,125.44
-32.51,126.69
-32.51,127.94
-32.51,129.2
-32.51,130.45
-32.51,131.71
-32.51,132.96
-32.51,134.22
-32.51,135.47
-32.51,136.72
-32.51,137.98
-32.51,139.23
-32.51,140.49
-32.51,141.74
-32.51,143.0
-32.51,144.25
-32.51,145.51
-32.51,146.76
-32.51,148.01
-32.51,149.27
-32.51,150.52
-32.51,151.78
-32.51,153.03
-32.51,154.29
-32.51,155.54
-32.51,156.79
-32.51,158.05
-32.51,159.3
-32.51,160.56
-32.51,161.81
-32.51,163.07
-32.51,164.32
-32.51,165.57
-32.51,166.83
-32.51,168.08
-32.51,169.34
-32.51,170.59
-32.51,171.85
-32.51,173.1
-32.51,174.36
-32.51,175.61
-32.51,176.86
-32.51,178.12
-32.51,179.37
-32.51,180.63
-32.51,181.88
-32.51,183.14
-32.51,184.39
-32.51,185.64
-32.51,186.9
-32.51,188.15
-32.51,189.41
-32.51,190.66
-32.51,191.92
-32.51,193.17
-32.51,194.43
-32.51,195.68
-32.51,196.93
-32.51,198.19
-32.51,199.44
-32.51,200.7
-32.51,201.95
-32.51,203.21
-32.51,204.46
-32.51,205.71
-32.51,206.97
-32.51,208.22
-32.51,209.48
-32.51,210.73
-32.51,211.99
-32.51,213.24
-32.51,214.49
-32.51,215.75
-32.51,217.0
-32.51,218.26
-32.51,219.51
-32.51,220.77
-32.51,222.02
-32.51,223.28
-32.51,224.53
-32.51,225.78
-32.51,227.04
-32.51,228.29
-32.51,229.55
-32.51,230.8
-32.51,232.06
-32.51,233.31
-32.51,234.56
-32.51,235.82
-32.51,237.07
-32.51,238.33
-32.51,239.58
-32.51,240.84
-32.51,242.09
-32.51,243.34
-32.51,244.6
-32.51,245.85
-32.51,247.11
-32.51,248.36
-32.51,249.62
-32.51,250.87
-32.51,252.13
-32.51,253.38
-32.51,254.63
-32.51,255.89
-32.51,257.14
-32.51,258.4
-32.51,259.65
-32.51,260.91
-32.51,262.16
-32.51,263.41
-32.51,264.67
-32.51,265.92
-32.51,267.18
-32.51,268.43
-32.51,269.69
-32.51,270.94
-32.51,272.2
-32.51,273.45
-32.51,274.7
-32.51,275.96
-32.51,277.21
-32.51,278.47
-32.51,279.72
-32.51,280.98
-32.51,282.23
-32.51,283.48
-32.51,284.74
-32.51,285.99
-32.51,287.25
-32.51,288.5
-32.51,289.76
-32.51,291.01
-32.51,292.26
-32.51,293.52
-32.51,294.77
-32.51,296.03
-32.51,297.28
-32.51,298.54
-32.51,299.79
-32.51,301.05
-32.51,302.3
-32.51,303.55
-32.51,304.81
-32.51,306.06
-32.51,307.32
-32.51,308.57
-32.51,309.83
-32.51,311.08
-32.51,312.33
-32.51,313.59
-32.51,314.84
-32.51,316.1
-32.51,317.35
-32.51,318.61
-32.51,319.86
-32.51,321.11
-32.51,322.37
-32.51,323.62
-32.51,324.88
-32.51,326.13
-32.51,327.39
-32.51,328.64
-32.51,329.9
-32.51,331.15
-32.51,332.4
-32.51,333.66
-32.51,334.91
-32.51,336.17
-32.51,337.42
-32.51,338.68
-32.51,339.93
-32.51,341.18
-32.51,342.44
-32.51,343.69
-32.51,344.95
-32.51,346.2
-32.51,347.46
-32.51,348.71
-32.51,349.97
-32.51,351.22
-32.51,352.47
-32.51,353.73
-32.51,354.98
-32.51,356.24
-32.51,357.49
-32.51,358.75
-32.51,360.0
-31.57,0.0
-31.57,1.25
-31.57,2.51
-31.57,3.76
-31.57,5.02
-31.57,6.27
-31.57,7.53
-31.57,8.78
-31.57,10.03
-31.57,11.29
-31.57,12.54
-31.57,13.8
-31.57,15.05
-31.57,16.31
-31.57,17.56
-31.57,18.82
-31.57,20.07
-31.57,21.32
-31.57,22.58
-31.57,23.83
-31.57,25.09
-31.57,26.34
-31.57,27.6
-31.57,28.85
-31.57,30.1
-31.57,31.36
-31.57,32.61
-31.57,33.87
-31.57,35.12
-31.57,36.38
-31.57,37.63
-31.57,38.89
-31.57,40.14
-31.57,41.39
-31.57,42.65
-31.57,43.9
-31.57,45.16
-31.57,46.41
-31.57,47.67
-31.57,48.92
-31.57,50.17
-31.57,51.43
-31.57,52.68
-31.57,53.94
-31.57,55.19
-31.57,56.45
-31.57,57.7
-31.57,58.95
-31.57,60.21
-31.57,61.46
-31.57,62.72
-31.57,63.97
-31.57,65.23
-31.57,66.48
-31.57,67.74
-31.57,68.99
-31.57,70.24
-31.57,71.5
-31.57,72.75
-31.57,74.01
-31.57,75.26
-31.57,76.52
-31.57,77.77
-31.57,79.02
-31.57,80.28
-31.57,81.53
-31.57,82.79
-31.57,84.04
-31.57,85.3
-31.57,86.55
-31.57,87.8
-31.57,89.06
-31.57,90.31
-31.57,91.57
-31.57,92.82
-31.57,94.08
-31.57,95.33
-31.57,96.59
-31.57,97.84
-31.57,99.09
-31.57,100.35
-31.57,101.6
-31.57,102.86
-31.57,104.11
-31.57,105.37
-31.57,106.62
-31.57,107.87
-31.57,109.13
-31.57,110.38
-31.57,111.64
-31.57,112.89
-31.57,114.15
-31.57,115.4
-31.57,116.66
-31.57,117.91
-31.57,119.16
-31.57,120.42
-31.57,121.67
-31.57,122.93
-31.57,124.18
-31.57,125.44
-31.57,126.69
-31.57,127.94
-31.57,129.2
-31.57,130.45
-31.57,131.71
-31.57,132.96
-31.57,134.22
-31.57,135.47
-31.57,136.72
-31.57,137.98
-31.57,139.23
-31.57,140.49
-31.57,141.74
-31.57,143.0
-31.57,144.25
-31.57,145.51
-31.57,146.76
-31.57,148.01
-31.57,149.27
-31.57,150.52
-31.57,151.78
-31.57,153.03
-31.57,154.29
-31.57,155.54
-31.57,156.79
-31.57,158.05
-31.57,159.3
-31.57,160.56
-31.57,161.81
-31.57,163.07
-31.57,164.32
-31.57,165.57
-31.57,166.83
-31.57,168.08
-31.57,169.34
-31.57,170.59
-31.57,171.85
-31.57,173.1
-31.57,174.36
-31.57,175.61
-31.57,176.86
-31.57,178.12
-31.57,179.37
-31.57,180.63
-31.57,181.88
-31.57,183.14
-31.57,184.39
-31.57,185.64
-31.57,186.9
-31.57,188.15
-31.57,189.41
-31.57,190.66
-31.57,191.92
-31.57,193.17
-31.57,194.43
-31.57,195.68
-31.57,196.93
-31.57,198.19
-31.57,199.44
-31.57,200.7
-31.57,201.95
-31.57,203.21
-31.57,204.46
-31.57,205.71
-31.57,206.97
-31.57,208.22
-31.57,209.48
-31.57,210.73
-31.57,211.99
-31.57,213.24
-31.57,214.49
-31.57,215.75
-31.57,217.0
-31.57,218.26
-31.57,219.51
-31.57,220.77
-31.57,222.02
-31.57,223.28
-31.57,224.53
-31.57,225.78
-31.57,227.04
-31.57,228.29
-31.57,229.55
-31.57,230.8
-31.57,232.06
-31.57,233.31
-31.57,234.56
-31.57,235.82
-31.57,237.07
-31.57,238.33
-31.57,239.58
-31.57,240.84
-31.57,242.09
-31.57,243.34
-31.57,244.6
-31.57,245.85
-31.57,247.11
-31.57,248.36
-31.57,249.62
-31.57,250.87
-31.57,252.13
-31.57,253.38
-31.57,254.63
-31.57,255.89
-31.57,257.14
-31.57,258.4
-31.57,259.65
-31.57,260.91
-31.57,262.16
-31.57,263.41
-31.57,264.67
-31.57,265.92
-31.57,267.18
-31.57,268.43
-31.57,269.69
-31.57,270.94
-31.57,272.2
-31.57,273.45
-31.57,274.7
-31.57,275.96
-31.57,277.21
-31.57,278.47
-31.57,279.72
-31.57,280.98
-31.57,282.23
-31.57,283.48
-31.57,284.74
-31.57,285.99
-31.57,287.25
-31.57,288.5
-31.57,289.76
-31.57,291.01
-31.57,292.26
-31.57,293.52
-31.57,294.77
-31.57,296.03
-31.57,297.28
-31.57,298.54
-31.57,299.79
-31.57,301.05
-31.57,302.3
-31.57,303.55
-31.57,304.81
-31.57,306.06
-31.57,307.32
-31.57,308.57
-31.57,309.83
-31.57,311.08
-31.57,312.33
-31.57,313.59
-31.57,314.84
-31.57,316.1
-31.57,317.35
-31.57,318.61
-31.57,319.86
-31.57,321.11
-31.57,322.37
-31.57,323.62
-31.57,324.88
-31.57,326.13
-31.57,327.39
-31.57,328.64
-31.57,329.9
-31.57,331.15
-31.57,332.4
-31.57,333.66
-31.57,334.91
-31.57,336.17
-31.57,337.42
-31.57,338.68
-31.57,339.93
-31.57,341.18
-31.57,342.44
-31.57,343.69
-31.57,344.95
-31.57,346.2
-31.57,347.46
-31.57,348.71
-31.57,349.97
-31.57,351.22
-31.57,352.47
-31.57,353.73
-31.57,354.98
-31.57,356.24
-31.57,357.49
-31.57,358.75
-31.57,360.0
-30.63,0.0
-30.63,1.25
-30.63,2.51
-30.63,3.76
-30.63,5.02
-30.63,6.27
-30.63,7.53
-30.63,8.78
-30.63,10.03
-30.63,11.29
-30.63,12.54
-30.63,13.8
-30.63,15.05
-30.63,16.31
-30.63,17.56
-30.63,18.82
-30.63,20.07
-30.63,21.32
-30.63,22.58
-30.63,23.83
-30.63,25.09
-30.63,26.34
-30.63,27.6
-30.63,28.85
-30.63,30.1
-30.63,31.36
-30.63,32.61
-30.63,33.87
-30.63,35.12
-30.63,36.38
-30.63,37.63
-30.63,38.89
-30.63,40.14
-30.63,41.39
-30.63,42.65
-30.63,43.9
-30.63,45.16
-30.63,46.41
-30.63,47.67
-30.63,48.92
-30.63,50.17
-30.63,51.43
-30.63,52.68
-30.63,53.94
-30.63,55.19
-30.63,56.45
-30.63,57.7
-30.63,58.95
-30.63,60.21
-30.63,61.46
-30.63,62.72
-30.63,63.97
-30.63,65.23
-30.63,66.48
-30.63,67.74
-30.63,68.99
-30.63,70.24
-30.63,71.5
-30.63,72.75
-30.63,74.01
-30.63,75.26
-30.63,76.52
-30.63,77.77
-30.63,79.02
-30.63,80.28
-30.63,81.53
-30.63,82.79
-30.63,84.04
-30.63,85.3
-30.63,86.55
-30.63,87.8
-30.63,89.06
-30.63,90.31
-30.63,91.57
-30.63,92.82
-30.63,94.08
-30.63,95.33
-30.63,96.59
-30.63,97.84
-30.63,99.09
-30.63,100.35
-30.63,101.6
-30.63,102.86
-30.63,104.11
-30.63,105.37
-30.63,106.62
-30.63,107.87
-30.63,109.13
-30.63,110.38
-30.63,111.64
-30.63,112.89
-30.63,114.15
-30.63,115.4
-30.63,116.66
-30.63,117.91
-30.63,119.16
-30.63,120.42
-30.63,121.67
-30.63,122.93
-30.63,124.18
-30.63,125.44
-30.63,126.69
-30.63,127.94
-30.63,129.2
-30.63,130.45
-30.63,131.71
-30.63,132.96
-30.63,134.22
-30.63,135.47
-30.63,136.72
-30.63,137.98
-30.63,139.23
-30.63,140.49
-30.63,141.74
-30.63,143.0
-30.63,144.25
-30.63,145.51
-30.63,146.76
-30.63,148.01
-30.63,149.27
-30.63,150.52
-30.63,151.78
-30.63,153.03
-30.63,154.29
-30.63,155.54
-30.63,156.79
-30.63,158.05
-30.63,159.3
-30.63,160.56
-30.63,161.81
-30.63,163.07
-30.63,164.32
-30.63,165.57
-30.63,166.83
-30.63,168.08
-30.63,169.34
-30.63,170.59
-30.63,171.85
-30.63,173.1
-30.63,174.36
-30.63,175.61
-30.63,176.86
-30.63,178.12
-30.63,179.37
-30.63,180.63
-30.63,181.88
-30.63,183.14
-30.63,184.39
-30.63,185.64
-30.63,186.9
-30.63,188.15
-30.63,189.41
-30.63,190.66
-30.63,191.92
-30.63,193.17
-30.63,194.43
-30.63,195.68
-30.63,196.93
-30.63,198.19
-30.63,199.44
-30.63,200.7
-30.63,201.95
-30.63,203.21
-30.63,204.46
-30.63,205.71
-30.63,206.97
-30.63,208.22
-30.63,209.48
-30.63,210.73
-30.63,211.99
-30.63,213.24
-30.63,214.49
-30.63,215.75
-30.63,217.0
-30.63,218.26
-30.63,219.51
-30.63,220.77
-30.63,222.02
-30.63,223.28
-30.63,224.53
-30.63,225.78
-30.63,227.04
-30.63,228.29
-30.63,229.55
-30.63,230.8
-30.63,232.06
-30.63,233.31
-30.63,234.56
-30.63,235.82
-30.63,237.07
-30.63,238.33
-30.63,239.58
-30.63,240.84
-30.63,242.09
-30.63,243.34
-30.63,244.6
-30.63,245.85
-30.63,247.11
-30.63,248.36
-30.63,249.62
-30.63,250.87
-30.63,252.13
-30.63,253.38
-30.63,254.63
-30.63,255.89
-30.63,257.14
-30.63,258.4
-30.63,259.65
-30.63,260.91
-30.63,262.16
-30.63,263.41
-30.63,264.67
-30.63,265.92
-30.63,267.18
-30.63,268.43
-30.63,269.69
-30.63,270.94
-30.63,272.2
-30.63,273.45
-30.63,274.7
-30.63,275.96
-30.63,277.21
-30.63,278.47
-30.63,279.72
-30.63,280.98
-30.63,282.23
-30.63,283.48
-30.63,284.74
-30.63,285.99
-30.63,287.25
-30.63,288.5
-30.63,289.76
-30.63,291.01
-30.63,292.26
-30.63,293.52
-30.63,294.77
-30.63,296.03
-30.63,297.28
-30.63,298.54
-30.63,299.79
-30.63,301.05
-30.63,302.3
-30.63,303.55
-30.63,304.81
-30.63,306.06
-30.63,307.32
-30.63,308.57
-30.63,309.83
-30.63,311.08
-30.63,312.33
-30.63,313.59
-30.63,314.84
-30.63,316.1
-30.63,317.35
-30.63,318.61
-30.63,319.86
-30.63,321.11
-30.63,322.37
-30.63,323.62
-30.63,324.88
-30.63,326.13
-30.63,327.39
-30.63,328.64
-30.63,329.9
-30.63,331.15
-30.63,332.4
-30.63,333.66
-30.63,334.91
-30.63,336.17
-30.63,337.42
-30.63,338.68
-30.63,339.93
-30.63,341.18
-30.63,342.44
-30.63,343.69
-30.63,344.95
-30.63,346.2
-30.63,347.46
-30.63,348.71
-30.63,349.97
-30.63,351.22
-30.63,352.47
-30.63,353.73
-30.63,354.98
-30.63,356.24
-30.63,357.49
-30.63,358.75
-30.63,360.0
-29.69,0.0
-29.69,1.25
-29.69,2.51
-29.69,3.76
-29.69,5.02
-29.69,6.27
-29.69,7.53
-29.69,8.78
-29.69,10.03
-29.69,11.29
-29.69,12.54
-29.69,13.8
-29.69,15.05
-29.69,16.31
-29.69,17.56
-29.69,18.82
-29.69,20.07
-29.69,21.32
-29.69,22.58
-29.69,23.83
-29.69,25.09
-29.69,26.34
-29.69,27.6
-29.69,28.85
-29.69,30.1
-29.69,31.36
-29.69,32.61
-29.69,33.87
-29.69,35.12
-29.69,36.38
-29.69,37.63
-29.69,38.89
-29.69,40.14
-29.69,41.39
-29.69,42.65
-29.69,43.9
-29.69,45.16
-29.69,46.41
-29.69,47.67
-29.69,48.92
-29.69,50.17
-29.69,51.43
-29.69,52.68
-29.69,53.94
-29.69,55.19
-29.69,56.45
-29.69,57.7
-29.69,58.95
-29.69,60.21
-29.69,61.46
-29.69,62.72
-29.69,63.97
-29.69,65.23
-29.69,66.48
-29.69,67.74
-29.69,68.99
-29.69,70.24
-29.69,71.5
-29.69,72.75
-29.69,74.01
-29.69,75.26
-29.69,76.52
-29.69,77.77
-29.69,79.02
-29.69,80.28
-29.69,81.53
-29.69,82.79
-29.69,84.04
-29.69,85.3
-29.69,86.55
-29.69,87.8
-29.69,89.06
-29.69,90.31
-29.69,91.57
-29.69,92.82
-29.69,94.08
-29.69,95.33
-29.69,96.59
-29.69,97.84
-29.69,99.09
-29.69,100.35
-29.69,101.6
-29.69,102.86
-29.69,104.11
-29.69,105.37
-29.69,106.62
-29.69,107.87
-29.69,109.13
-29.69,110.38
-29.69,111.64
-29.69,112.89
-29.69,114.15
-29.69,115.4
-29.69,116.66
-29.69,117.91
-29.69,119.16
-29.69,120.42
-29.69,121.67
-29.69,122.93
-29.69,124.18
-29.69,125.44
-29.69,126.69
-29.69,127.94
-29.69,129.2
-29.69,130.45
-29.69,131.71
-29.69,132.96
-29.69,134.22
-29.69,135.47
-29.69,136.72
-29.69,137.98
-29.69,139.23
-29.69,140.49
-29.69,141.74
-29.69,143.0
-29.69,144.25
-29.69,145.51
-29.69,146.76
-29.69,148.01
-29.69,149.27
-29.69,150.52
-29.69,151.78
-29.69,153.03
-29.69,154.29
-29.69,155.54
-29.69,156.79
-29.69,158.05
-29.69,159.3
-29.69,160.56
-29.69,161.81
-29.69,163.07
-29.69,164.32
-29.69,165.57
-29.69,166.83
-29.69,168.08
-29.69,169.34
-29.69,170.59
-29.69,171.85
-29.69,173.1
-29.69,174.36
-29.69,175.61
-29.69,176.86
-29.69,178.12
-29.69,179.37
-29.69,180.63
-29.69,181.88
-29.69,183.14
-29.69,184.39
-29.69,185.64
-29.69,186.9
-29.69,188.15
-29.69,189.41
-29.69,190.66
-29.69,191.92
-29.69,193.17
-29.69,194.43
-29.69,195.68
-29.69,196.93
-29.69,198.19
-29.69,199.44
-29.69,200.7
-29.69,201.95
-29.69,203.21
-29.69,204.46
-29.69,205.71
-29.69,206.97
-29.69,208.22
-29.69,209.48
-29.69,210.73
-29.69,211.99
-29.69,213.24
-29.69,214.49
-29.69,215.75
-29.69,217.0
-29.69,218.26
-29.69,219.51
-29.69,220.77
-29.69,222.02
-29.69,223.28
-29.69,224.53
-29.69,225.78
-29.69,227.04
-29.69,228.29
-29.69,229.55
-29.69,230.8
-29.69,232.06
-29.69,233.31
-29.69,234.56
-29.69,235.82
-29.69,237.07
-29.69,238.33
-29.69,239.58
-29.69,240.84
-29.69,242.09
-29.69,243.34
-29.69,244.6
-29.69,245.85
-29.69,247.11
-29.69,248.36
-29.69,249.62
-29.69,250.87
-29.69,252.13
-29.69,253.38
-29.69,254.63
-29.69,255.89
-29.69,257.14
-29.69,258.4
-29.69,259.65
-29.69,260.91
-29.69,262.16
-29.69,263.41
-29.69,264.67
-29.69,265.92
-29.69,267.18
-29.69,268.43
-29.69,269.69
-29.69,270.94
-29.69,272.2
-29.69,273.45
-29.69,274.7
-29.69,275.96
-29.69,277.21
-29.69,278.47
-29.69,279.72
-29.69,280.98
-29.69,282.23
-29.69,283.48
-29.69,284.74
-29.69,285.99
-29.69,287.25
-29.69,288.5
-29.69,289.76
-29.69,291.01
-29.69,292.26
-29.69,293.52
-29.69,294.77
-29.69,296.03
-29.69,297.28
-29.69,298.54
-29.69,299.79
-29.69,301.05
-29.69,302.3
-29.69,303.55
-29.69,304.81
-29.69,306.06
-29.69,307.32
-29.69,308.57
-29.69,309.83
-29.69,311.08
-29.69,312.33
-29.69,313.59
-29.69,314.84
-29.69,316.1
-29.69,317.35
-29.69,318.61
-29.69,319.86
-29.69,321.11
-29.69,322.37
-29.69,323.62
-29.69,324.88
-29.69,326.13
-29.69,327.39
-29.69,328.64
-29.69,329.9
-29.69,331.15
-29.69,332.4
-29.69,333.66
-29.69,334.91
-29.69,336.17
-29.69,337.42
-29.69,338.68
-29.69,339.93
-29.69,341.18
-29.69,342.44
-29.69,343.69
-29.69,344.95
-29.69,346.2
-29.69,347.46
-29.69,348.71
-29.69,349.97
-29.69,351.22
-29.69,352.47
-29.69,353.73
-29.69,354.98
-29.69,356.24
-29.69,357.49
-29.69,358.75
-29.69,360.0
-28.74,0.0
-28.74,1.25
-28.74,2.51
-28.74,3.76
-28.74,5.02
-28.74,6.27
-28.74,7.53
-28.74,8.78
-28.74,10.03
-28.74,11.29
-28.74,12.54
-28.74,13.8
-28.74,15.05
-28.74,16.31
-28.74,17.56
-28.74,18.82
-28.74,20.07
-28.74,21.32
-28.74,22.58
-28.74,23.83
-28.74,25.09
-28.74,26.34
-28.74,27.6
-28.74,28.85
-28.74,30.1
-28.74,31.36
-28.74,32.61
-28.74,33.87
-28.74,35.12
-28.74,36.38
-28.74,37.63
-28.74,38.89
-28.74,40.14
-28.74,41.39
-28.74,42.65
-28.74,43.9
-28.74,45.16
-28.74,46.41
-28.74,47.67
-28.74,48.92
-28.74,50.17
-28.74,51.43
-28.74,52.68
-28.74,53.94
-28.74,55.19
-28.74,56.45
-28.74,57.7
-28.74,58.95
-28.74,60.21
-28.74,61.46
-28.74,62.72
-28.74,63.97
-28.74,65.23
-28.74,66.48
-28.74,67.74
-28.74,68.99
-28.74,70.24
-28.74,71.5
-28.74,72.75
-28.74,74.01
-28.74,75.26
-28.74,76.52
-28.74,77.77
-28.74,79.02
-28.74,80.28
-28.74,81.53
-28.74,82.79
-28.74,84.04
-28.74,85.3
-28.74,86.55
-28.74,87.8
-28.74,89.06
-28.74,90.31
-28.74,91.57
-28.74,92.82
-28.74,94.08
-28.74,95.33
-28.74,96.59
-28.74,97.84
-28.74,99.09
-28.74,100.35
-28.74,101.6
-28.74,102.86
-28.74,104.11
-28.74,105.37
-28.74,106.62
-28.74,107.87
-28.74,109.13
-28.74,110.38
-28.74,111.64
-28.74,112.89
-28.74,114.15
-28.74,115.4
-28.74,116.66
-28.74,117.91
-28.74,119.16
-28.74,120.42
-28.74,121.67
-28.74,122.93
-28.74,124.18
-28.74,125.44
-28.74,126.69
-28.74,127.94
-28.74,129.2
-28.74,130.45
-28.74,131.71
-28.74,132.96
-28.74,134.22
-28.74,135.47
-28.74,136.72
-28.74,137.98
-28.74,139.23
-28.74,140.49
-28.74,141.74
-28.74,143.0
-28.74,144.25
-28.74,145.51
-28.74,146.76
-28.74,148.01
-28.74,149.27
-28.74,150.52
-28.74,151.78
-28.74,153.03
-28.74,154.29
-28.74,155.54
-28.74,156.79
-28.74,158.05
-28.74,159.3
-28.74,160.56
-28.74,161.81
-28.74,163.07
-28.74,164.32
-28.74,165.57
-28.74,166.83
-28.74,168.08
-28.74,169.34
-28.74,170.59
-28.74,171.85
-28.74,173.1
-28.74,174.36
-28.74,175.61
-28.74,176.86
-28.74,178.12
-28.74,179.37
-28.74,180.63
-28.74,181.88
-28.74,183.14
-28.74,184.39
-28.74,185.64
-28.74,186.9
-28.74,188.15
-28.74,189.41
-28.74,190.66
-28.74,191.92
-28.74,193.17
-28.74,194.43
-28.74,195.68
-28.74,196.93
-28.74,198.19
-28.74,199.44
-28.74,200.7
-28.74,201.95
-28.74,203.21
-28.74,204.46
-28.74,205.71
-28.74,206.97
-28.74,208.22
-28.74,209.48
-28.74,210.73
-28.74,211.99
-28.74,213.24
-28.74,214.49
-28.74,215.75
-28.74,217.0
-28.74,218.26
-28.74,219.51
-28.74,220.77
-28.74,222.02
-28.74,223.28
-28.74,224.53
-28.74,225.78
-28.74,227.04
-28.74,228.29
-28.74,229.55
-28.74,230.8
-28.74,232.06
-28.74,233.31
-28.74,234.56
-28.74,235.82
-28.74,237.07
-28.74,238.33
-28.74,239.58
-28.74,240.84
-28.74,242.09
-28.74,243.34
-28.74,244.6
-28.74,245.85
-28.74,247.11
-28.74,248.36
-28.74,249.62
-28.74,250.87
-28.74,252.13
-28.74,253.38
-28.74,254.63
-28.74,255.89
-28.74,257.14
-28.74,258.4
-28.74,259.65
-28.74,260.91
-28.74,262.16
-28.74,263.41
-28.74,264.67
-28.74,265.92
-28.74,267.18
-28.74,268.43
-28.74,269.69
-28.74,270.94
-28.74,272.2
-28.74,273.45
-28.74,274.7
-28.74,275.96
-28.74,277.21
-28.74,278.47
-28.74,279.72
-28.74,280.98
-28.74,282.23
-28.74,283.48
-28.74,284.74
-28.74,285.99
-28.74,287.25
-28.74,288.5
-28.74,289.76
-28.74,291.01
-28.74,292.26
-28.74,293.52
-28.74,294.77
-28.74,296.03
-28.74,297.28
-28.74,298.54
-28.74,299.79
-28.74,301.05
-28.74,302.3
-28.74,303.55
-28.74,304.81
-28.74,306.06
-28.74,307.32
-28.74,308.57
-28.74,309.83
-28.74,311.08
-28.74,312.33
-28.74,313.59
-28.74,314.84
-28.74,316.1
-28.74,317.35
-28.74,318.61
-28.74,319.86
-28.74,321.11
-28.74,322.37
-28.74,323.62
-28.74,324.88
-28.74,326.13
-28.74,327.39
-28.74,328.64
-28.74,329.9
-28.74,331.15
-28.74,332.4
-28.74,333.66
-28.74,334.91
-28.74,336.17
-28.74,337.42
-28.74,338.68
-28.74,339.93
-28.74,341.18
-28.74,342.44
-28.74,343.69
-28.74,344.95
-28.74,346.2
-28.74,347.46
-28.74,348.71
-28.74,349.97
-28.74,351.22
-28.74,352.47
-28.74,353.73
-28.74,354.98
-28.74,356.24
-28.74,357.49
-28.74,358.75
-28.74,360.0
-27.8,0.0
-27.8,1.25
-27.8,2.51
-27.8,3.76
-27.8,5.02
-27.8,6.27
-27.8,7.53
-27.8,8.78
-27.8,10.03
-27.8,11.29
-27.8,12.54
-27.8,13.8
-27.8,15.05
-27.8,16.31
-27.8,17.56
-27.8,18.82
-27.8,20.07
-27.8,21.32
-27.8,22.58
-27.8,23.83
-27.8,25.09
-27.8,26.34
-27.8,27.6
-27.8,28.85
-27.8,30.1
-27.8,31.36
-27.8,32.61
-27.8,33.87
-27.8,35.12
-27.8,36.38
-27.8,37.63
-27.8,38.89
-27.8,40.14
-27.8,41.39
-27.8,42.65
-27.8,43.9
-27.8,45.16
-27.8,46.41
-27.8,47.67
-27.8,48.92
-27.8,50.17
-27.8,51.43
-27.8,52.68
-27.8,53.94
-27.8,55.19
-27.8,56.45
-27.8,57.7
-27.8,58.95
-27.8,60.21
-27.8,61.46
-27.8,62.72
-27.8,63.97
-27.8,65.23
-27.8,66.48
-27.8,67.74
-27.8,68.99
-27.8,70.24
-27.8,71.5
-27.8,72.75
-27.8,74.01
-27.8,75.26
-27.8,76.52
-27.8,77.77
-27.8,79.02
-27.8,80.28
-27.8,81.53
-27.8,82.79
-27.8,84.04
-27.8,85.3
-27.8,86.55
-27.8,87.8
-27.8,89.06
-27.8,90.31
-27.8,91.57
-27.8,92.82
-27.8,94.08
-27.8,95.33
-27.8,96.59
-27.8,97.84
-27.8,99.09
-27.8,100.35
-27.8,101.6
-27.8,102.86
-27.8,104.11
-27.8,105.37
-27.8,106.62
-27.8,107.87
-27.8,109.13
-27.8,110.38
-27.8,111.64
-27.8,112.89
-27.8,114.15
-27.8,115.4
-27.8,116.66
-27.8,117.91
-27.8,119.16
-27.8,120.42
-27.8,121.67
-27.8,122.93
-27.8,124.18
-27.8,125.44
-27.8,126.69
-27.8,127.94
-27.8,129.2
-27.8,130.45
-27.8,131.71
-27.8,132.96
-27.8,134.22
-27.8,135.47
-27.8,136.72
-27.8,137.98
-27.8,139.23
-27.8,140.49
-27.8,141.74
-27.8,143.0
-27.8,144.25
-27.8,145.51
-27.8,146.76
-27.8,148.01
-27.8,149.27
-27.8,150.52
-27.8,151.78
-27.8,153.03
-27.8,154.29
-27.8,155.54
-27.8,156.79
-27.8,158.05
-27.8,159.3
-27.8,160.56
-27.8,161.81
-27.8,163.07
-27.8,164.32
-27.8,165.57
-27.8,166.83
-27.8,168.08
-27.8,169.34
-27.8,170.59
-27.8,171.85
-27.8,173.1
-27.8,174.36
-27.8,175.61
-27.8,176.86
-27.8,178.12
-27.8,179.37
-27.8,180.63
-27.8,181.88
-27.8,183.14
-27.8,184.39
-27.8,185.64
-27.8,186.9
-27.8,188.15
-27.8,189.41
-27.8,190.66
-27.8,191.92
-27.8,193.17
-27.8,194.43
-27.8,195.68
-27.8,196.93
-27.8,198.19
-27.8,199.44
